geo_id,zipcode,population
8600000US60008,60008,11357
8600000US57428,57428,350
8600000US60537,60537,350
8600000US12504,12504,606
8600000US60942,60942,2910
8600000US56701,56701,6238
8600000US58773,58773,351
8600000US44854,44854,863
8600000US49749,49749,2143
8600000US68130,68130,8799
8600000US76842,76842,96
8600000US61242,61242,608
8600000US04943,4943,864
8600000US32940,32940,15200
8600000US68974,68974,97
8600000US39152,39152,609
8600000US62849,62849,1121
8600000US30068,30068,15457
8600000US57640,57640,98
8600000US80448,80448,98
8600000US47715,47715,12642
8600000US74641,74641,355
8600000US16351,16351,867
8600000US97301,97301,27747
8600000US26586,26586,100
8600000US46931,46931,100
8600000US41773,41773,612
8600000US72106,72106,2660
8600000US10526,10526,869
8600000US38451,38451,2405
8600000US65809,65809,5477
8600000US95338,95338,5477
8600000US25164,25164,614
8600000US37137,37137,1382
8600000US12522,12522,2662
8600000US56156,56156,2918
8600000US47542,47542,4710
8600000US76052,76052,8038
8600000US15945,15945,103
8600000US97848,97848,103
8600000US05772,5772,359
8600000US21654,21654,615
8600000US58530,58530,615
8600000US71826,71826,615
8600000US39365,39365,3687
8600000US21157,21157,18023
8600000US11367,11367,19559
8600000US83234,83234,616
8600000US27896,27896,9576
8600000US83845,83845,873
8600000US77042,77042,17769
8600000US51364,51364,362
8600000US75977,75977,362
8600000US55955,55955,1386
8600000US83328,83328,2666
8600000US66701,66701,5994
8600000US53005,53005,9578
8600000US23952,23952,107
8600000US59336,59336,107
8600000US54157,54157,2923
8600000US32209,32209,15211
8600000US47906,47906,35947
8600000US39859,39859,620
8600000US14711,14711,876
8600000US39096,39096,1132
8600000US17057,17057,10348
8600000US60804,60804,43116
8600000US24011,24011,109
8600000US57646,57646,109
8600000US99784,99784,109
8600000US40026,40026,2669
8600000US29566,29566,7277
8600000US31627,31627,110
8600000US56153,56153,110
8600000US18970,18970,366
8600000US60961,60961,366
8600000US67671,67671,878
8600000US46959,46959,111
8600000US57758,57758,111
8600000US13224,13224,4207
8600000US66762,66762,12399
8600000US68961,68961,368
8600000US36319,36319,1136
8600000US68659,68659,113
8600000US57032,57032,2929
8600000US42262,42262,4209
8600000US14519,14519,5745
8600000US43531,43531,114
8600000US64163,64163,370
8600000US32423,32423,626
8600000US10705,10705,18546
8600000US11204,11204,38514
8600000US43905,43905,115
8600000US80742,80742,115
8600000US16105,16105,7283
8600000US88120,88120,116
8600000US72458,72458,372
8600000US04924,4924,1140
8600000US58277,58277,117
8600000US54655,54655,885
8600000US37409,37409,1397
8600000US41836,41836,374
8600000US37150,37150,2422
8600000US97116,97116,11638
8600000US80631,80631,24438
8600000US26224,26224,119
8600000US35036,35036,119
8600000US73742,73742,1911
8600000US14303,14303,2935
8600000US50323,50323,4983
8600000US02536,2536,9335
8600000US01752,1752,19063
8600000US52221,52221,120
8600000US92595,92595,14712
8600000US84092,84092,14968
8600000US15301,15301,23672
8600000US92504,92504,26232
8600000US10979,10979,121
8600000US74567,74567,121
8600000US43240,43240,1657
8600000US72732,72732,2425
8600000US12972,12972,3193
8600000US34232,34232,14969
8600000US50527,50527,122
8600000US87522,87522,1658
8600000US77094,77094,4218
8600000US18472,18472,5242
8600000US12528,12528,6522
8600000US04210,4210,11130
8600000US12483,12483,123
8600000US57047,57047,123
8600000US52218,52218,891
8600000US54812,54812,2939
8600000US32448,32448,4219
8600000US76123,76123,14203
8600000US04964,4964,124
8600000US05254,5254,124
8600000US26443,26443,124
8600000US36849,36849,1148
8600000US53944,53944,1148
8600000US75568,75568,1404
8600000US75140,75140,3452
8600000US77380,77380,11388
8600000US16136,16136,381
8600000US56279,56279,637
8600000US66507,66507,637
8600000US37829,37829,893
8600000US74079,74079,2173
8600000US15126,15126,3453
8600000US76011,76011,10877
8600000US63451,63451,127
8600000US94957,94957,639
8600000US60482,60482,5503
8600000US90262,90262,33919
8600000US92376,92376,39551
8600000US54211,54211,128
8600000US07010,7010,11392
8600000US91030,91030,12160
8600000US45310,45310,129
8600000US15346,15346,385
8600000US16123,16123,1153
8600000US49339,49339,1153
8600000US02815,2815,130
8600000US65232,65232,130
8600000US23359,23359,386
8600000US70646,70646,386
8600000US82922,82922,131
8600000US47305,47305,2179
8600000US75074,75074,22659
8600000US12424,12424,132
8600000US85543,85543,1924
8600000US76531,76531,2436
8600000US85323,85323,19844
8600000US05904,5904,133
8600000US18619,18619,133
8600000US32346,32346,901
8600000US53172,53172,10373
8600000US93001,93001,16773
8600000US03456,3456,390
8600000US55324,55324,646
8600000US27209,27209,1926
8600000US48091,48091,15238
8600000US58765,58765,135
8600000US70342,70342,2439
8600000US53095,53095,13191
8600000US14479,14479,136
8600000US14820,14820,392
8600000US51248,51248,904
8600000US19567,19567,2696
8600000US37218,37218,6536
8600000US67010,67010,6792
8600000US02746,2746,7560
8600000US30350,30350,16520
8600000US35586,35586,2185
8600000US64079,64079,6281
8600000US91711,91711,16777
8600000US49227,49227,650
8600000US31018,31018,2186
8600000US82838,82838,139
8600000US58324,58324,651
8600000US67218,67218,10891
8600000US53059,53059,908
8600000US55092,55092,5516
8600000US56318,56318,653
8600000US14481,14481,909
8600000US44676,44676,2445
8600000US48307,48307,19853
8600000US56517,56517,142
8600000US81640,81640,142
8600000US03861,3861,2190
8600000US71435,71435,2190
8600000US43011,43011,3726
8600000US60445,60445,12686
8600000US02889,2889,13710
8600000US43072,43072,2960
8600000US50515,50515,145
8600000US73562,73562,401
8600000US60150,60150,913
8600000US22427,22427,1681
8600000US16673,16673,2705
8600000US13118,13118,3729
8600000US31411,31411,3985
8600000US16659,16659,146
8600000US00917,917,9874
8600000US98382,98382,12690
8600000US23116,23116,13458
8600000US50556,50556,147
8600000US56653,56653,659
8600000US63730,63730,1683
8600000US72714,72714,5779
8600000US58853,58853,148
8600000US60974,60974,148
8600000US52552,52552,404
8600000US51638,51638,660
8600000US93921,93921,1428
8600000US56763,56763,2708
8600000US83858,83858,6804
8600000US34476,34476,9876
8600000US63901,63901,16532
8600000US32061,32061,149
8600000US49791,49791,149
8600000US04780,4780,405
8600000US70657,70657,2197
8600000US38363,38363,2965
8600000US59808,59808,8853
8600000US90255,90255,37525
8600000US91345,91345,9110
8600000US96825,96825,14742
8600000US89409,89409,151
8600000US74028,74028,919
8600000US13902,13902,3223
8600000US54441,54441,408
8600000US25545,25545,2200
8600000US90305,90305,6552
8600000US12304,12304,10136
8600000US67762,67762,153
8600000US65692,65692,665
8600000US29204,29204,9113
8600000US71233,71233,154
8600000US95925,95925,154
8600000US25843,25843,410
8600000US17224,17224,922
8600000US30236,30236,22938
8600000US91405,91405,25498
8600000US36703,36703,6299
8600000US30070,30070,156
8600000US40437,40437,2460
8600000US60551,60551,3228
8600000US11427,11427,11420
8600000US98115,98115,22428
8600000US86544,86544,669
8600000US71770,71770,1693
8600000US23423,23423,158
8600000US81124,81124,158
8600000US18222,18222,4510
8600000US33001,33001,159
8600000US50116,50116,160
8600000US42202,42202,1184
8600000US35740,35740,1696
8600000US10464,10464,2208
8600000US18651,18651,4256
8600000US32826,32826,14752
8600000US53546,53546,15008
8600000US15430,15430,161
8600000US78661,78661,161
8600000US40737,40737,673
8600000US50472,50472,1185
8600000US38562,38562,3233
8600000US01760,1760,15777
8600000US15068,15068,18593
8600000US41607,41607,162
8600000US63460,63460,162
8600000US90744,90744,27298
8600000US92549,92549,1955
8600000US72023,72023,17059
8600000US23418,23418,420
8600000US53961,53961,420
8600000US22824,22824,2980
8600000US07092,7092,3236
8600000US25550,25550,4260
8600000US53142,53142,15780
8600000US76137,76137,27044
8600000US05071,5071,165
8600000US54948,54948,165
8600000US59031,59031,165
8600000US36041,36041,677
8600000US36782,36782,1189
8600000US74764,74764,1701
8600000US52544,52544,3749
8600000US31055,31055,4773
8600000US99016,99016,6053
8600000US89406,89406,12453
8600000US30721,30721,26789
8600000US15059,15059,1958
8600000US02370,2370,8358
8600000US33774,33774,8358
8600000US89134,89134,11174
8600000US84773,84773,167
8600000US88345,88345,4263
8600000US38572,38572,5287
8600000US67850,67850,168
8600000US68860,68860,168
8600000US97137,97137,680
8600000US61570,61570,936
8600000US31901,31901,4520
8600000US97232,97232,5544
8600000US52767,52767,169
8600000US49338,49338,937
8600000US78147,78147,937
8600000US38041,38041,3753
8600000US19734,19734,5801
8600000US07504,7504,6057
8600000US80804,80804,170
8600000US57355,57355,682
8600000US27013,27013,2986
8600000US48847,48847,2986
8600000US26755,26755,427
8600000US27507,27507,939
8600000US12529,12529,1451
8600000US36553,36553,1707
8600000US48471,48471,2731
8600000US02061,2061,5035
8600000US56295,56295,172
8600000US04969,4969,684
8600000US53911,53911,684
8600000US22737,22737,1452
8600000US41008,41008,3756
8600000US01748,1748,7340
8600000US52626,52626,685
8600000US56472,56472,3757
8600000US93268,93268,8877
8600000US07208,7208,15277
8600000US41746,41746,430
8600000US45142,45142,2222
8600000US27455,27455,13486
8600000US91765,91765,22702
8600000US15832,15832,175
8600000US77041,77041,18607
8600000US25202,25202,688
8600000US16255,16255,944
8600000US53004,53004,1712
8600000US50536,50536,2224
8600000US46803,46803,4784
8600000US04478,4478,177
8600000US66734,66734,177
8600000US78943,78943,177
8600000US53034,53034,945
8600000US07105,7105,25777
8600000US22435,22435,1202
8600000US55001,55001,1458
8600000US48647,48647,2226
8600000US81201,81201,4274
8600000US36870,36870,9138
8600000US47126,47126,2227
8600000US67483,67483,180
8600000US43001,43001,1204
8600000US49460,49460,4276
8600000US75137,75137,8884
8600000US20815,20815,13236
8600000US60423,60423,15028
8600000US41859,41859,181
8600000US55802,55802,1205
8600000US98284,98284,12213
8600000US99770,99770,438
8600000US80926,80926,694
8600000US93527,93527,1206
8600000US13030,13030,1974
8600000US47167,47167,7350
8600000US20816,20816,7606
8600000US23828,23828,183
8600000US99753,99753,183
8600000US95567,95567,951
8600000US76086,76086,9655
8600000US48088,48088,10679
8600000US97224,97224,14519
8600000US77489,77489,16567
8600000US93637,93637,18871
8600000US84072,84072,184
8600000US34744,34744,22200
8600000US15410,15410,441
8600000US04634,4634,953
8600000US55985,55985,953
8600000US45652,45652,1721
8600000US32714,32714,16569
8600000US55409,55409,5562
8600000US59927,59927,187
8600000US24220,24220,443
8600000US67024,67024,443
8600000US02462,2462,699
8600000US95686,95686,699
8600000US05735,5735,2235
8600000US37403,37403,2747
8600000US34945,34945,3259
8600000US45155,45155,188
8600000US98039,98039,1468
8600000US60421,60421,1980
8600000US96007,96007,11196
8600000US29150,29150,18620
8600000US43842,43842,189
8600000US74827,74827,189
8600000US81069,81069,957
8600000US23453,23453,17597
8600000US38342,38342,702
8600000US16314,16314,2750
8600000US67854,67854,703
8600000US71854,71854,17855
8600000US68774,68774,192
8600000US55953,55953,448
8600000US67487,67487,704
8600000US23882,23882,1216
8600000US99109,99109,2496
8600000US30643,30643,8128
8600000US34983,34983,18880
8600000US77069,77069,7874
8600000US29052,29052,963
8600000US15853,15853,3267
8600000US16238,16238,196
8600000US24867,24867,196
8600000US84061,84061,196
8600000US87041,87041,452
8600000US13660,13660,964
8600000US16313,16313,964
8600000US05257,5257,1220
8600000US98856,98856,1220
8600000US31816,31816,2756
8600000US44853,44853,709
8600000US79355,79355,965
8600000US02903,2903,5061
8600000US01887,1887,10949
8600000US45741,45741,454
8600000US17055,17055,16326
8600000US93626,93626,711
8600000US28344,28344,1735
8600000US42086,42086,1991
8600000US59860,59860,4807
8600000US43615,43615,18375
8600000US76854,76854,200
8600000US99679,99679,200
8600000US68865,68865,456
8600000US58042,58042,712
8600000US29581,29581,2248
8600000US03032,3032,2504
8600000US66739,66739,2760
8600000US59525,59525,201
8600000US35540,35540,1225
8600000US78113,78113,1225
8600000US14223,14223,10697
8600000US97355,97355,14025
8600000US88350,88350,202
8600000US37691,37691,458
8600000US53223,53223,13258
8600000US76681,76681,459
8600000US18344,18344,1739
8600000US01035,1035,2507
8600000US79024,79024,204
8600000US42050,42050,1740
8600000US49343,49343,2764
8600000US54915,54915,20684
8600000US61050,61050,205
8600000US15665,15665,717
8600000US39067,39067,717
8600000US31060,31060,973
8600000US58006,58006,206
8600000US61925,61925,462
8600000US55757,55757,463
8600000US31807,31807,1231
8600000US24574,24574,1999
8600000US07640,7640,2255
8600000US14514,14514,3023
8600000US70420,70420,3535
8600000US22181,22181,7375
8600000US37210,37210,7887
8600000US47449,47449,208
8600000US72462,72462,208
8600000US17967,17967,1232
8600000US08110,8110,9168
8600000US07202,7202,20432
8600000US70072,70072,26832
8600000US62469,62469,209
8600000US55003,55003,2513
8600000US11420,11420,21457
8600000US54859,54859,978
8600000US06473,6473,11731
8600000US78412,78412,17363
8600000US60946,60946,212
8600000US15534,15534,468
8600000US68423,68423,468
8600000US50625,50625,469
8600000US75790,75790,2005
8600000US85536,85536,214
8600000US95249,95249,2006
8600000US97457,97457,5078
8600000US92630,92630,29398
8600000US67132,67132,215
8600000US03882,3882,728
8600000US43988,43988,1240
8600000US21655,21655,2520
8600000US37385,37385,4056
8600000US45320,45320,7640
8600000US98942,98942,8408
8600000US00703,703,14040
8600000US00739,739,19416
8600000US33312,33312,25304
8600000US37664,37664,12762
8600000US98857,98857,2011
8600000US12733,12733,988
8600000US55358,55358,2524
8600000US02030,2030,2780
8600000US54728,54728,3036
8600000US92118,92118,13532
8600000US50147,50147,221
8600000US13108,13108,3037
8600000US16214,16214,4573
8600000US73005,73005,4573
8600000US47175,47175,478
8600000US13035,13035,4062
8600000US12828,12828,4574
8600000US40272,40272,18142
8600000US65591,65591,735
8600000US31765,31765,1247
8600000US49451,49451,3039
8600000US16239,16239,3295
8600000US11787,11787,17375
8600000US01242,1242,224
8600000US95328,95328,2016
8600000US57544,57544,226
8600000US73011,73011,226
8600000US04292,4292,482
8600000US48015,48015,3810
8600000US12801,12801,7138
8600000US29512,29512,10722
8600000US73448,73448,2787
8600000US18451,18451,228
8600000US81652,81652,2532
8600000US23508,23508,10212
8600000US74741,74741,485
8600000US03275,3275,5605
8600000US77016,77016,13029
8600000US26343,26343,230
8600000US53503,53503,998
8600000US78255,78255,5350
8600000US40155,40155,487
8600000US35594,35594,3815
8600000US07735,7735,9703
8600000US17301,17301,2024
8600000US29485,29485,21736
8600000US86331,86331,233
8600000US96093,96093,2025
8600000US97352,97352,2793
8600000US29477,29477,3305
8600000US77656,77656,8169
8600000US39503,39503,22505
8600000US95558,95558,234
8600000US83822,83822,1002
8600000US13732,13732,4074
8600000US79842,79842,235
8600000US38030,38030,491
8600000US62627,62627,491
8600000US70455,70455,747
8600000US95354,95354,12779
8600000US50457,50457,236
8600000US14550,14550,748
8600000US28466,28466,4844
8600000US90057,90057,24300
8600000US05826,5826,493
8600000US23551,23551,749
8600000US49266,49266,1517
8600000US14228,14228,10221
8600000US91941,91941,15341
8600000US47881,47881,238
8600000US73771,73771,238
8600000US95389,95389,750
8600000US63780,63780,3310
8600000US21629,21629,4590
8600000US41144,41144,5102
8600000US50581,50581,495
8600000US21649,21649,1007
8600000US25430,25430,4079
8600000US89103,89103,26351
8600000US04923,4923,240
8600000US70660,70660,1776
8600000US21727,21727,2800
8600000US49404,49404,4080
8600000US93420,93420,13809
8600000US19606,19606,16625
8600000US03765,3765,242
8600000US89425,89425,242
8600000US14897,14897,498
8600000US14755,14755,1522
8600000US85352,85352,243
8600000US51004,51004,499
8600000US67546,67546,1267
8600000US48173,48173,6387
8600000US35205,35205,9971
8600000US18901,18901,13299
8600000US82718,82718,12020
8600000US47943,47943,501
8600000US21659,21659,757
8600000US54759,54759,757
8600000US74035,74035,2805
8600000US95667,95667,17909
8600000US54028,54028,1270
8600000US30324,30324,13046
8600000US74633,74633,247
8600000US26836,26836,3319
8600000US19526,19526,5367
8600000US28454,28454,1272
8600000US06524,6524,2808
8600000US65721,65721,13816
8600000US65464,65464,249
8600000US33703,33703,11513
8600000US58212,58212,250
8600000US69032,69032,250
8600000US28444,28444,1018
8600000US25523,25523,1274
8600000US46740,46740,2042
8600000US68439,68439,251
8600000US15340,15340,763
8600000US85257,85257,13307
8600000US15754,15754,252
8600000US54660,54660,7932
8600000US60067,60067,18940
8600000US72410,72410,253
8600000US02771,2771,6653
8600000US79015,79015,9469
8600000US87008,87008,1278
8600000US98541,98541,5118
8600000US86322,86322,5886
8600000US19610,19610,7166
8600000US77458,77458,255
8600000US96759,96759,255
8600000US56750,56750,1279
8600000US43532,43532,2047
8600000US80007,80007,3583
8600000US00698,698,20223
8600000US57063,57063,512
8600000US96069,96069,512
8600000US71635,71635,5888
8600000US92596,92596,11520
8600000US39301,39301,13056
8600000US72821,72821,1025
8600000US88352,88352,2561
8600000US47017,47017,258
8600000US49925,49925,258
8600000US56219,56219,514
8600000US53532,53532,6658
8600000US05487,5487,772
8600000US15148,15148,1284
8600000US92243,92243,23812
8600000US57259,57259,261
8600000US02881,2881,3589
8600000US16870,16870,3589
8600000US15215,15215,6149
8600000US99669,99669,7173
8600000US40052,40052,262
8600000US87571,87571,5638
8600000US32119,32119,9734
8600000US10467,10467,45318
8600000US29434,29434,263
8600000US68335,68335,263
8600000US60460,60460,775
8600000US83835,83835,9735
8600000US78717,78717,11015
8600000US03770,3770,264
8600000US70537,70537,264
8600000US58638,58638,520
8600000US50063,50063,1288
8600000US03561,3561,2824
8600000US23230,23230,2824
8600000US50588,50588,6408
8600000US76712,76712,11016
8600000US48124,48124,15368
8600000US89018,89018,521
8600000US55384,55384,777
8600000US26570,26570,1801
8600000US36043,36043,1801
8600000US47610,47610,2569
8600000US46280,46280,3337
8600000US03878,3878,5641
8600000US21060,21060,14345
8600000US62860,62860,266
8600000US12993,12993,778
8600000US01746,1746,6667
8600000US71111,71111,18443
8600000US39741,39741,780
8600000US13308,13308,1804
8600000US15085,15085,3852
8600000US97402,97402,25100
8600000US61724,61724,269
8600000US03748,3748,2317
8600000US49107,49107,5133
8600000US38473,38473,526
8600000US24142,24142,1038
8600000US52726,52726,2318
8600000US59401,59401,6926
8600000US83404,83404,10510
8600000US93041,93041,12046
8600000US43755,43755,783
8600000US05037,5037,272
8600000US38914,38914,272
8600000US46035,46035,528
8600000US50666,50666,528
8600000US71749,71749,1296
8600000US13635,13635,529
8600000US11746,11746,33809
8600000US74130,74130,1042
8600000US25177,25177,11538
8600000US55734,55734,3091
8600000US34442,34442,7187
8600000US87549,87549,532
8600000US18630,18630,1812
8600000US37033,37033,3860
8600000US55305,55305,8980
8600000US57076,57076,277
8600000US32145,32145,2837
8600000US36323,36323,4117
8600000US92673,92673,14613
8600000US36562,36562,790
8600000US78071,78071,2582
8600000US45327,45327,4374
8600000US68624,68624,535
8600000US19930,19930,1303
8600000US70532,70532,1303
8600000US24202,24202,6423
8600000US64658,64658,1560
8600000US19968,19968,4632
8600000US49884,49884,281
8600000US76693,76693,793
8600000US28373,28373,1049
8600000US08837,8837,7705
8600000US57799,57799,282
8600000US76943,76943,1818
8600000US14512,14512,2330
8600000US38372,38372,8474
8600000US11803,11803,13594
8600000US20609,20609,539
8600000US75929,75929,795
8600000US27370,27370,7452
8600000US31904,31904,15644
8600000US34293,34293,15644
8600000US30455,30455,285
8600000US27807,27807,3357
8600000US41840,41840,542
8600000US12814,12814,798
8600000US22958,22958,798
8600000US55792,55792,4894
8600000US63459,63459,2080
8600000US87021,87021,2336
8600000US40071,40071,7200
8600000US58046,58046,289
8600000US30522,30522,546
8600000US61362,61362,2850
8600000US15632,15632,4642
8600000US15347,15347,291
8600000US71647,71647,1059
8600000US38555,38555,8995
8600000US19010,19010,9251
8600000US75447,75447,548
8600000US89423,89423,5156
8600000US57214,57214,37
8600000US74632,74632,293
8600000US03458,3458,3109
8600000US72523,72523,550
8600000US48150,48150,13094
8600000US59863,59863,39
8600000US52346,52346,551
8600000US36064,36064,3367
8600000US61241,61241,3623
8600000US44095,44095,16423
8600000US87507,87507,22567
8600000US23967,23967,552
8600000US39462,39462,552
8600000US24020,24020,41
8600000US54645,54645,41
8600000US47227,47227,809
8600000US26147,26147,1065
8600000US75209,75209,6697
8600000US28374,28374,7465
8600000US20853,20853,14633
8600000US32432,32432,42
8600000US43356,43356,554
8600000US95694,95694,4650
8600000US77547,77547,4906
8600000US43953,43953,5418
8600000US32024,32024,9258
8600000US72445,72445,43
8600000US58544,58544,299
8600000US60931,60931,299
8600000US75669,75669,299
8600000US47427,47427,555
8600000US43901,43901,1067
8600000US42501,42501,8235
8600000US48442,48442,10283
8600000US80652,80652,300
8600000US54541,54541,812
8600000US80137,80137,812
8600000US28606,28606,1068
8600000US72461,72461,1836
8600000US02539,2539,2092
8600000US33142,33142,26156
8600000US54876,54876,813
8600000US74058,74058,2093
8600000US43725,43725,9773
8600000US63760,63760,302
8600000US94567,94567,302
8600000US62534,62534,558
8600000US29639,29639,814
8600000US54941,54941,1326
8600000US64024,64024,7982
8600000US15108,15108,19758
8600000US10473,10473,26158
8600000US16217,16217,47
8600000US43467,43467,47
8600000US78541,78541,20783
8600000US58363,58363,48
8600000US74455,74455,1584
8600000US04849,4849,1840
8600000US32763,32763,10032
8600000US13673,13673,1073
8600000US33890,33890,2609
8600000US18055,18055,5681
8600000US68048,68048,6193
8600000US17083,17083,50
8600000US62532,62532,50
8600000US89701,89701,15154
8600000US23045,23045,51
8600000US27027,27027,2099
8600000US03071,3071,2611
8600000US05032,5032,1332
8600000US24580,24580,309
8600000US97639,97639,309
8600000US06607,6607,3637
8600000US92203,92203,12597
8600000US97317,97317,12853
8600000US66760,66760,54
8600000US49709,49709,1846
8600000US57041,57041,55
8600000US49806,49806,311
8600000US03086,3086,1847
8600000US18655,18655,3127
8600000US31091,31091,3383
8600000US67601,67601,11831
8600000US40818,40818,56
8600000US72416,72416,2872
8600000US40390,40390,3640
8600000US29812,29812,5688
8600000US97233,97233,19768
8600000US97406,97406,57
8600000US41425,41425,569
8600000US14437,14437,6457
8600000US91737,91737,12089
8600000US27340,27340,58
8600000US72333,72333,314
8600000US83450,83450,570
8600000US37918,37918,20794
8600000US92028,92028,23098
8600000US23389,23389,59
8600000US72943,72943,1339
8600000US43154,43154,1595
8600000US62265,62265,2107
8600000US60119,60119,5179
8600000US33936,33936,9019
8600000US89145,89145,11323
8600000US99648,99648,60
8600000US27546,27546,9788
8600000US37801,37801,12092
8600000US58430,58430,61
8600000US45332,45332,317
8600000US47846,47846,317
8600000US59522,59522,829
8600000US86511,86511,1853
8600000US32347,32347,3901
8600000US08039,8039,62
8600000US54861,54861,62
8600000US63633,63633,318
8600000US30805,30805,1342
8600000US75978,75978,63
8600000US65745,65745,1343
8600000US77651,77651,6463
8600000US95965,95965,10303
8600000US99825,99825,64
8600000US98355,98355,320
8600000US84632,84632,576
8600000US48731,48731,832
8600000US06420,6420,2112
8600000US76527,76527,2112
8600000US76367,76367,8256
8600000US05050,5050,65
8600000US74457,74457,321
8600000US44454,44454,577
8600000US27935,27935,833
8600000US98638,98638,833
8600000US61448,61448,1857
8600000US77071,77071,12097
8600000US17576,17576,66
8600000US22723,22723,66
8600000US43407,43407,322
8600000US39039,39039,1090
8600000US87301,87301,11330
8600000US70517,70517,13122
8600000US78626,78626,13122
8600000US26101,26101,14402
8600000US63471,63471,323
8600000US12197,12197,1091
8600000US18917,18917,1091
8600000US20158,20158,2115
8600000US98327,98327,3907
8600000US46408,46408,8259
8600000US19403,19403,22339
8600000US92507,92507,28739
8600000US18356,18356,68
8600000US35543,35543,580
8600000US37050,37050,836
8600000US08097,8097,1604
8600000US07974,7974,5700
8600000US87002,87002,11076
8600000US33569,33569,11332
8600000US12480,12480,325
8600000US21733,21733,581
8600000US95246,95246,837
8600000US85615,85615,4677
8600000US03106,3106,6469
8600000US49848,49848,70
8600000US12513,12513,326
8600000US56714,56714,582
8600000US13618,13618,838
8600000US77872,77872,838
8600000US42635,42635,3398
8600000US02748,2748,5446
8600000US55812,55812,5446
8600000US73010,73010,8774
8600000US18612,18612,9542
8600000US56729,56729,71
8600000US73520,73520,71
8600000US87315,87315,71
8600000US50134,50134,327
8600000US83848,83848,72
8600000US95978,95978,72
8600000US97905,97905,72
8600000US98593,98593,584
8600000US16145,16145,1352
8600000US32195,32195,1608
8600000US17963,17963,4680
8600000US27519,27519,19016
8600000US68438,68438,73
8600000US76866,76866,329
8600000US15021,15021,3657
8600000US94613,94613,74
8600000US46117,46117,330
8600000US72051,72051,330
8600000US82221,82221,330
8600000US54986,54986,2378
8600000US12571,12571,4938
8600000US25942,25942,75
8600000US97865,97865,587
8600000US64779,64779,1355
8600000US67626,67626,76
8600000US80721,80721,76
8600000US42367,42367,332
8600000US62316,62316,332
8600000US08858,8858,77
8600000US26438,26438,77
8600000US95680,95680,77
8600000US20670,20670,589
8600000US26280,26280,845
8600000US78737,78737,5965
8600000US36541,36541,7758
8600000US41501,41501,11342
8600000US63430,63430,335
8600000US63561,63561,591
8600000US77044,77044,15183
8600000US58345,58345,80
8600000US95651,95651,336
8600000US66603,66603,1104
8600000US06901,6901,3408
8600000US95348,95348,14928
8600000US27217,27217,17744
8600000US52151,52151,1105
8600000US08829,8829,1873
8600000US66523,66523,1873
8600000US79915,79915,18769
8600000US92555,92555,19025
8600000US99359,99359,82
8600000US59920,59920,850
8600000US48457,48457,4178
8600000US11735,11735,15698
8600000US68975,68975,83
8600000US80512,80512,1107
8600000US14059,14059,4435
8600000US57237,57237,340
8600000US65347,65347,340
8600000US13796,13796,596
8600000US77642,77642,18260
8600000US92701,92701,27732
8600000US04234,4234,85
8600000US37719,37719,85
8600000US04554,4554,341
8600000US63351,63351,853
8600000US62016,62016,1877
8600000US12745,12745,86
8600000US95625,95625,86
8600000US28604,28604,3158
8600000US02672,2672,87
8600000US64096,64096,599
8600000US99122,99122,1879
8600000US02563,2563,4951
8600000US67492,67492,88
8600000US99017,99017,88
8600000US62872,62872,600
8600000US87123,87123,20056
8600000US14545,14545,89
8600000US60557,60557,89
8600000US65501,65501,89
8600000US24085,24085,1113
8600000US15417,15417,4441
8600000US14425,14425,5209
8600000US70452,70452,6489
8600000US89128,89128,17241
8600000US26818,26818,346
8600000US88046,88046,346
8600000US86034,86034,1114
8600000US48014,48014,2138
8600000US02779,2779,3162
8600000US31308,31308,3674
8600000US85912,85912,91
8600000US39078,39078,347
8600000US29544,29544,2395
8600000US44851,44851,2652
8600000US87574,87574,93
8600000US61561,61561,1373
8600000US19422,19422,8797
8600000US10456,10456,40285
8600000US55602,55602,94
8600000US99644,99644,94
8600000US62942,62942,350
8600000US56183,56183,606
8600000US48748,48748,862
8600000US28660,28660,1118
8600000US38573,38573,1118
8600000US63822,63822,1374
8600000US70443,70443,4958
8600000US08009,8009,6238
8600000US53916,53916,11102
8600000US60641,60641,35678
8600000US11765,11765,351
8600000US47942,47942,351
8600000US57016,57016,351
8600000US32703,32703,22623
8600000US30147,30147,2144
8600000US59065,59065,97
8600000US59250,59250,97
8600000US52315,52315,609
8600000US37826,37826,2145
8600000US37098,37098,2657
8600000US13777,13777,354
8600000US38927,38927,610
8600000US28762,28762,3426
8600000US92881,92881,15202
8600000US92399,92399,25954
8600000US14202,14202,2403
8600000US33486,33486,10595
8600000US76549,76549,21859
8600000US83857,83857,356
8600000US83851,83851,868
8600000US07876,7876,5220
8600000US89508,89508,5988
8600000US14537,14537,101
8600000US78055,78055,869
8600000US39702,39702,10597
8600000US80488,80488,102
8600000US76450,76450,6502
8600000US70446,70446,2919
8600000US14031,14031,4455
8600000US43551,43551,18023
8600000US58269,58269,104
8600000US24282,24282,360
8600000US44105,44105,18792
8600000US02780,2780,23400
8600000US57576,57576,105
8600000US80023,80023,7529
8600000US06483,6483,8041
8600000US17239,17239,106
8600000US81044,81044,106
8600000US61811,61811,362
8600000US51034,51034,874
8600000US25670,25670,2922
8600000US30531,30531,5482
8600000US28554,28554,107
8600000US52043,52043,1131
8600000US25245,25245,364
8600000US14750,14750,2156
8600000US69301,69301,4972
